Customer Administrative Clerk 客戶行政文員,Kwai Hing,https://hk.jobsdb.com/hk/en/job/customer-administrative-clerk-%e5%ae%a2%e6%88%b6%e8%a1%8c%e6%94%bf%e6%96%87%e5%93%a1-100003005964206,null,null,null
Senior/Sales Executive – Jewellery/Diamond (Wholesale); (Basic Salary:HK$15K-HK$25K) 5day!,Central,https://hk.jobsdb.com/hk/en/job/senior-sales-executive-jewellery-diamond-100003005963199,Matriculated,Entry Level,Salary negotiable
Assistant Customer Relations Manager,Kwai Hing,https://hk.jobsdb.com/hk/en/job/assistant-customer-relations-manager-100003005964202,null,null,null
"Senior Merchant Business Development Manager (Banking; 5 day, HK$50-65K x 13m)",Location not specified,https://hk.jobsdb.com/hk/en/job/senior-merchant-business-development-manager-100003005964198,Degree,Senior,Salary provided
"Retail Banking - Relationship Manager, Attractive Salary Package!",Location not specified,https://hk.jobsdb.com/hk/en/job/retail-banking-relationship-manager-100003005962805,Degree,Middle,Base salary + high commission
"Account Executive, Non-sales driven (Required Native Japanese/Global Financial services Group)",Sheung Wan,https://hk.jobsdb.com/hk/en/job/account-executive-driven-100003005964092,Degree,Entry Level,Salary provided
Sales Executive,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/sales-executive-100003005964158,Non-Degree Tertiary,Entry Level,Salary provided
Sales & Marketing Officer,Causeway Bay,https://hk.jobsdb.com/hk/en/job/sales-marketing-officer-100003005964155,Matriculated,Middle,Salary negotiable
展銷副經理/高級展銷主任(食品) Assistant Exhibition Manager / Senior Exhibition Supervisor,Location not specified,https://hk.jobsdb.com/hk/en/job/%e5%b1%95%e9%8a%b7%e5%89%af%e7%b6%93%e7%90%86-%e9%ab%98%e7%b4%9a%e5%b1%95%e9%8a%b7%e4%b8%bb%e4%bb%bb-assistant-exhibition-manager-senior-exhibition-supervisor-100003005964163,Matriculated,Middle level,Base salary + high commission
Account Manager / Account Executive,Kwun Tong,https://hk.jobsdb.com/hk/en/job/account-manager-account-executive-100003005964132,Non-Degree Tertiary,Entry Level,Base salary + high commission
Japanese Speaking Sales Executive - Electronic (JLPT N2 is a must/ up to 25k),Kowloon Bay,https://hk.jobsdb.com/hk/en/job/sales-executive-electronic-100003005964123,Degree,Middle level,Salary provided
Customer Service Representative - VIP/ Lounge CS / Sales Exp is a plus,Causeway Bay,https://hk.jobsdb.com/hk/en/job/customer-service-representative-vip-lounge-cs-sales-exp-is-a-plus-100003005964111,Non-Degree Tertiary,Entry Level,Salary negotiable
Chef de Partie,Central,https://hk.jobsdb.com/hk/en/job/chef-de-partie-100003005964101,null,Full Time,Salary provided
Sales & Marketing Executive ($20K+)(Garment or Cosmetic),Kwai Fong,https://hk.jobsdb.com/hk/en/job/sales-marketing-executive-100003005963890,null,Middle,"HK$17,000 - 25,000 /month"
Customer Services Consultant客戶服務顧問 (Travel Industry 旅遊業),Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/customer-services-consultant%e5%ae%a2%e6%88%b6%e6%9c%8d%e5%8b%99%e9%a1%a7%e5%95%8f-100003005964098,Non-Degree Tertiary,Entry Level,"HK$14,000 - 17,000 /month (negotiable)"
"Corporate Sales (B2B, business to business)",Location not specified,https://hk.jobsdb.com/hk/en/job/corporate-sales-100003005964079,null,null,"HK$14,000 - 30,000 /month (negotiable)"
Sales Executives,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/sales-executives-100003005963651,Degree,Entry Level,Base salary + high commission
Wealth Management Manager財富管理經理 (15k-50k) 歡迎應屆畢業生/IANG/優才計劃,Quarry Bay,https://hk.jobsdb.com/hk/en/job/wealth-management-manager%e8%b2%a1%e5%af%8c%e7%ae%a1%e7%90%86%e7%b6%93%e7%90%86-%e6%ad%a1%e8%bf%8e%e6%87%89%e5%b1%86%e7%95%a2%e6%a5%ad%e7%94%9f-iang-%e5%84%aa%e6%89%8d%e8%a8%88%e5%8a%83-100003005961865,Degree,Middle level,"HK$17,000 - 45,000 /month (negotiable)"
Trade Show Booth Assistants (Apr) -many vacancies,Airport Area,https://hk.jobsdb.com/hk/en/job/trade-show-booth-assistants-100003005964040,null,"Contract, Temporary",Salary provided
"Senior BD Executive, MICE (US, Europe Market)",Location not specified,https://hk.jobsdb.com/hk/en/job/senior-bd-executive-mice-100003005964036,Degree,Middle level,Salary provided
Insurance Sales and Channel Development Manager 保險渠道開發經理,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/insurance-sales-and-channel-development-manager-%e4%bf%9d%e9%9a%aa%e6%b8%a0%e9%81%93%e9%96%8b%e7%99%bc%e7%b6%93%e7%90%86-100003005964012,Degree,Middle,"HK$25,000 - 35,000 /month (negotiable)"
Sales Assistant (5 Days work),Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/sales-assistant-100003005964000,Non-Degree Tertiary,Entry Level,Salary provided
Operations Officer,Kwun Tong,https://hk.jobsdb.com/hk/en/job/operations-officer-100003005963995,Non-Degree Tertiary,Middle level,Salary negotiable
Sale Executive/ Sale Manager,Wan Chai Area,https://hk.jobsdb.com/hk/en/job/sale-executive-sale-manager-100003005963990,Matriculated,Entry Level,Salary negotiable
Call Center Supervisor / Team Leader (25~28K),Location not specified,https://hk.jobsdb.com/hk/en/job/call-center-supervisor-team-leader-100003005963972,null,Middle,"HK$20,000 - 30,000 /month (negotiable)"
Project Sales / Project Sales Co-ordinators,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/project-sales-project-sales-co-ordinators-100003005956473,Matriculated,Middle level,Salary negotiable
Beauty Consultant 美容顧問,Central & Western Area,https://hk.jobsdb.com/hk/en/job/beauty-consultant-%e7%be%8e%e5%ae%b9%e9%a1%a7%e5%95%8f-100003005963967,Matriculated,Entry Level,Salary provided
Wealth Management Manager 财富管理经理,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/wealth-management-manager-%e8%b4%a2%e5%af%8c%e7%ae%a1%e7%90%86%e7%bb%8f%e7%90%86-100003005963959,Degree,Entry Level,"HK$25,000 - 70,000 /month (includes high commission)"
Shop In-charge 店舖主管,Central & Western Area,https://hk.jobsdb.com/hk/en/job/shop-in-charge-%e5%ba%97%e8%88%96%e4%b8%bb%e7%ae%a1-100003005963903,Matriculated,Entry Level,Salary provided
Japanese Speaking Sales Coordinator (Kowloon Bay/ Up to 17K with good package),Kowloon Bay,https://hk.jobsdb.com/hk/en/job/sales-coordinator-100003005963953,Non-Degree Tertiary,Entry Level,Salary negotiable
Host and Hostess,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/host-and-hostess-100003005963934,null,Entry Level,Salary negotiable
Marketing Supervisor / Assistant Marketing Manager (Food & Beverages),Location not specified,https://hk.jobsdb.com/hk/en/job/marketing-supervisor-assistant-marketing-manager-100003005963899,Matriculated,Middle level,Salary negotiable
Surgical Sales Specialist,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/surgical-sales-specialist-100003005963914,Degree,Entry Level,Salary negotiable
Assistant Manager (Japanese Speaking) in Retail Sales Department,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/assistant-manager-in-retail-sales-department-100003005963909,Degree,Entry Level,Salary provided
Product Specialist,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/product-specialist-100003005963900,Non-Degree Tertiary,Entry Level,Salary negotiable
花藝師 Florist,Location not specified,https://hk.jobsdb.com/hk/en/job/%e8%8a%b1%e8%97%9d%e5%b8%ab-florist-100003005963898,School Certificate,Entry Level,null
General Staff in Retail Sales Department,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/general-staff-in-retail-sales-department-100003005963884,School Certificate,Entry Level,Salary provided
Sales Supervisor – Macau & Hong Kong Market (Food & Beverages ),Location not specified,https://hk.jobsdb.com/hk/en/job/sales-supervisor-macau-hong-kong-market-100003005963856,School Certificate,Middle level,Base salary + high commission
營業顧問（Sales Consultant）,Shatin Area,https://hk.jobsdb.com/hk/en/job/%e7%87%9f%e6%a5%ad%e9%a1%a7%e5%95%8f-100003005963876,Non-Degree Tertiary,Entry Level,Base salary + high commission
Clerk 跟單文員 - online customer order (A leading retail chain),Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/clerk-%e8%b7%9f%e5%96%ae%e6%96%87%e5%93%a1-online-customer-order-100003005963873,Matriculated,Entry Level,Salary provided
PROJECT SALES EXECUTIVE,Location not specified,https://hk.jobsdb.com/hk/en/job/project-sales-executive-100003005963804,Non-Degree Tertiary,Entry Level,Salary negotiable
Japanese Speaking Client Services Officer (Fresh welcomed/ CWB/ ~ 17K),Causeway Bay,https://hk.jobsdb.com/hk/en/job/client-services-officer-100003005963835,null,Entry Level,Salary provided
Inventory Controller (Japanese Speaking),Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/inventory-controller-100003005963816,Degree,Entry Level,Salary provided
產品顧問,Location not specified,https://hk.jobsdb.com/hk/en/job/%e7%94%a2%e5%93%81%e9%a1%a7%e5%95%8f-100003005963815,School Certificate,Middle,Salary provided
Order Coordinator/Logistics Executive,Sheung Wan,https://hk.jobsdb.com/hk/en/job/order-coordinator-logistics-executive-100003005963810,Non-Degree Tertiary,Entry Level,Salary negotiable
店舖主管,Location not specified,https://hk.jobsdb.com/hk/en/job/%e5%ba%97%e8%88%96%e4%b8%bb%e7%ae%a1-100003005963806,School Certificate,Middle,Salary provided
Administration Assistant,Kwun Tong,https://hk.jobsdb.com/hk/en/job/administration-assistant-100003005963793,School Certificate,Entry Level,Salary provided
助理營業員,Location not specified,https://hk.jobsdb.com/hk/en/job/%e5%8a%a9%e7%90%86%e7%87%9f%e6%a5%ad%e5%93%a1-100003005963770,School Certificate,Middle,Salary provided
Solution Sales - Financial Services (MNC),Location not specified,https://hk.jobsdb.com/hk/en/job/solution-sales-financial-services-100003005963723,Degree,Middle level,Base salary + high commission
Export Manager,Kwun Tong,https://hk.jobsdb.com/hk/en/job/export-manager-100003005963699,null,Middle,Salary provided
旺角招聘日3月12日: 美容師 / 美容顧問 (Beautician / Beauty Therapist / Beauty Advisor),Location not specified,https://hk.jobsdb.com/hk/en/job/%e6%97%ba%e8%a7%92%e6%8b%9b%e8%81%98%e6%97%a5-%e7%be%8e%e5%ae%b9%e5%b8%ab-%e7%be%8e%e5%ae%b9%e9%a1%a7%e5%95%8f-100003005963707,School Certificate,Entry Level,Salary provided
Costume Distribution Manager,Lantau Island,https://hk.jobsdb.com/hk/en/job/costume-distribution-manager-100003005963706,Non-Degree Tertiary,Senior level,Salary negotiable
Sales Manager / Senior Sales Manager,Causeway Bay,https://hk.jobsdb.com/hk/en/job/sales-manager-senior-sales-manager-100003005963692,Non-Degree Tertiary,Senior,Salary negotiable
Assistant Sales Manager,Location not specified,https://hk.jobsdb.com/hk/en/job/assistant-sales-manager-100003005963684,School Certificate,Middle,Salary provided
Head of Sales Digital Marketing/Real Time Data - 90K base,Location not specified,https://hk.jobsdb.com/hk/en/job/head-of-sales-digital-marketing-real-time-data-base-100003005963666,Degree,Middle,"HK$90,000 - 120,000 /month (negotiable)"
Food and Beverage Operation Manager / Chef / Master Butcher,Location not specified,https://hk.jobsdb.com/hk/en/job/food-and-beverage-operation-manager-chef-master-butcher-100003005963662,Non-Degree Tertiary,Senior,Salary negotiable
Sales Coordinator,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/sales-coordinator-100003005962825,Matriculated,Entry Level,Salary negotiable
Senior Customer Service Stream Management Manager - Retail Banking and Wealth Management,Location not specified,https://hk.jobsdb.com/hk/en/job/senior-customer-service-stream-management-manager-retail-banking-and-wealth-management-100003005963656,Degree,Senior level,Salary negotiable
Customer Service - Luxury Fitness Centre,Location not specified,https://hk.jobsdb.com/hk/en/job/customer-service-luxury-fitness-centre-100003005963645,Degree,Entry Level,"HK$14,000 - 17,000 /month (negotiable)"
Operations Officer (Gourmet Retails),Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/operations-officer-100003005963643,Non-Degree Tertiary,Middle,Salary provided
Sales Executive (Wholesale),Location not specified,https://hk.jobsdb.com/hk/en/job/sales-executive-100003005963633,Non-Degree Tertiary,Entry Level,Salary negotiable
Sales Administrator / Sales Coordinator,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/sales-administrator-sales-coordinator-100003005963634,School Certificate,Entry Level,Salary negotiable
China Business Development Manager/ Trainee,Quarry Bay,https://hk.jobsdb.com/hk/en/job/china-business-development-manager-trainee-100003005963627,Degree,Entry Level,"HK$25,000 - 45,000 /month"
"SENIOR MANAGER, HARBOUR REPAIR",Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/senior-manager-harbour-repair-100003005963620,Degree,Senior,Salary negotiable
Assistant Officer –Examinations Administration (Ref: SE/03/434),Location not specified,https://hk.jobsdb.com/hk/en/job/assistant-officer-examinations-administration-100003005963623,Degree,Middle,null
ACCOUNT MANAGER,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/account-manager-100003005963602,Degree,Middle,Salary negotiable
Account Manager,Airport Area,https://hk.jobsdb.com/hk/en/job/account-manager-100003005963593,Degree,Middle level,Salary provided
Marketing officer – Educational Centre,Eastern Area,https://hk.jobsdb.com/hk/en/job/marketing-officer-educational-centre-100003005963591,Degree,Entry Level,Salary negotiable
Sales & Marketing Executive,Others - China,https://hk.jobsdb.com/hk/en/job/sales-marketing-executive-100003005963577,Degree,Middle,Salary negotiable
Sales Associate,Location not specified,https://hk.jobsdb.com/hk/en/job/sales-associate-100003005963575,School Certificate,Entry Level,Base salary + high commission
Senior Officer / Assistant Manager – Port Operations (Ref: SO/OPS/OHKB),Kwun Tong,https://hk.jobsdb.com/hk/en/job/senior-officer-assistant-manager-port-operations-100003005963555,Degree,Middle level,Salary negotiable
"Assistant Manager, Network Control Center (Ref: AM/NCC)",Wan Chai,https://hk.jobsdb.com/hk/en/job/assistant-manager-network-control-center-100003005963558,Degree,Middle level,Salary negotiable
"****$12,000 - $50,000 ****AIA 財富管理經理 精英招募（歡迎本地及非本地在港的畢業生IANG）",Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/aia-%e8%b2%a1%e5%af%8c%e7%ae%a1%e7%90%86%e7%b6%93%e7%90%86-%e7%b2%be%e8%8b%b1-100003005963553,Degree,Middle level,Base salary + high commission
E-commerce Manager,Shatin Area,https://hk.jobsdb.com/hk/en/job/e-commerce-manager-100003005963552,null,Entry Level,Salary provided
E-commerce assistant,Shatin Area,https://hk.jobsdb.com/hk/en/job/e-commerce-assistant-100003005963549,null,Entry Level,Salary provided
Sales Coordinator,Hung Hom,https://hk.jobsdb.com/hk/en/job/sales-coordinator-100003005963546,Matriculated,Entry Level,Salary negotiable
Sales Executive,Hung Hom,https://hk.jobsdb.com/hk/en/job/sales-executive-100003005963545,School Certificate,Entry Level,Salary provided
"Customer Services Officer – Customer Hotline (5 days work, Salary: 15K or up)",Location not specified,https://hk.jobsdb.com/hk/en/job/customer-services-officer-customer-hotline-100003005963377,Matriculated,Entry Level,"HK$14,000 - 20,000 /month (negotiable)"
Fundraising Coordinator,Wan Chai,https://hk.jobsdb.com/hk/en/job/fundraising-coordinator-100003005961425,null,Entry Level,Salary provided
E-commerce Specialist,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/e-commerce-specialist-100003005962742,Degree,Entry Level,Salary negotiable
Sales Associate (Part-Time/Intern),Cheung Sha Wan,https://hk.jobsdb.com/hk/en/job/sales-associate-100003005934668,School Certificate,Entry Level,Salary provided
Export Sales & Marketing Executive ( 5 day week ),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/export-sales-marketing-executive-100003005948094,Matriculated,Middle,Salary negotiable
Contract Sales Admin Officer,Wan Chai,https://hk.jobsdb.com/hk/en/job/contract-sales-admin-officer-100003005962697,Non-Degree Tertiary,Entry Level,Salary provided
Sales & Marketing Manager,Central,https://hk.jobsdb.com/hk/en/job/sales-marketing-manager-100003005962151,Non-Degree Tertiary,Middle level,Base salary + high commission
Assistant Sales Manager,Others - China,https://hk.jobsdb.com/hk/en/job/assistant-sales-manager-100003005962304,null,Middle level,Salary negotiable
Operations Officer / CS Officer,Wan Chai,https://hk.jobsdb.com/hk/en/job/operations-officer-cs-officer-100003005961940,Degree,Middle,Salary provided
